corpus,conv_id,utterance_id,aspect,n_raters,y_hard,w_conf,p1,p2,p3,p4,y_cont,lo,hi,mask_t1,mask_t2,mask_t3
insq,insq_16966,17160,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17237,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17238,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17240,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17241,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17245,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17247,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17249,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17250,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17251,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17015,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17015,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17015,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17017,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17017,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17017,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17019,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17019,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17019,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17020,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17020,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17020,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17024,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17024,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17024,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17026,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17026,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17026,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17028,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17028,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17028,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17084,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17084,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17084,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17087,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17087,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17087,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17088,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17088,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17088,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17089,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17089,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17089,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17090,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17090,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17090,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17091,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17091,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17091,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17095,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17095,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17095,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17097,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17097,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17097,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17099,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17099,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17099,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17101,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17101,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17101,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17103,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17103,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17103,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17150,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17150,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17150,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17152,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17152,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17152,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17153,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17153,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17153,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17154,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17154,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17154,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17155,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17155,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17155,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17157,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17157,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17157,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17158,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17158,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17158,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17159,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17159,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17159,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17160,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17160,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17160,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17237,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17237,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17237,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17238,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17238,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17238,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17240,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_16966,17240,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_16966,17240,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17241,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_16966,17241,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17241,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17245,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17245,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17245,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17247,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_16966,17247,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17247,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_16966,17249,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17249,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17249,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17250,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17250,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17250,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_16966,17251,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_16966,17251,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_16966,17251,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23166,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23168,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23170,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23172,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23173,CIG,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23203,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23205,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_23135,23207,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23209,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23238,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23241,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23243,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23245,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23246,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23247,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23249,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23252,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23282,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23285,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23288,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23291,CIG,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23293,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23295,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23166,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23166,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23166,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23168,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23168,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23168,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23170,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23170,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23170,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23172,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23172,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23172,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23173,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23173,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23173,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23203,Novelty,3,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23203,Relevance,3,3,0.5408520829323678,0.0,0.0,0.6666666666666666,0.3333333333333333,3.333333333333333,3,4,1,1,0
insq,insq_23135,23203,Scope,3,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23205,Novelty,3,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23205,Relevance,3,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23205,Scope,3,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23207,Novelty,3,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23207,Relevance,3,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23207,Scope,3,2,0.5408520829323678,0.0,0.6666666666666666,0.3333333333333333,0.0,2.333333333333333,2,3,1,0,1
insq,insq_23135,23209,Novelty,3,4,0.5408520829323678,0.0,0.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,3,4,1,1,0
insq,insq_23135,23209,Relevance,3,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23209,Scope,3,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23238,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23238,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23238,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23241,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23241,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23241,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23243,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23243,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23243,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23245,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23245,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23245,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23246,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23246,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23246,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_23135,23247,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23247,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23247,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23249,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23249,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23249,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23252,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23252,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23252,Scope,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_23135,23282,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23282,Relevance,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23282,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23285,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23285,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23285,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_23135,23288,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23288,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23288,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_23135,23291,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_23135,23291,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23291,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23293,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23293,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23293,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_23135,23295,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_23135,23295,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_23135,23295,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9437,9455,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9437,9456,CIG,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9437,9458,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9437,9460,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9462,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9463,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9466,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9468,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9437,9470,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9437,9474,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9437,9476,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9478,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9437,9481,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9504,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9437,9506,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9509,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9510,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9511,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9437,9516,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9518,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9437,9520,CIG,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9437,9522,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9437,9711,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
